交易所,行业代码,股票代码,公司简称,新版一级行业,新版二级行业,新版三级行业
A股,630503,300827.SZ,上能电气,电力设备,光伏设备,逆变器
A股,630304,002534.SZ,杭锅股份,电力设备,其他电源设备Ⅱ,火电设备
A股,630304,002255.SZ,海陆重工,电力设备,其他电源设备Ⅱ,火电设备
A股,630304,002227.SZ,奥特迅,电力设备,其他电源设备Ⅱ,火电设备
A股,630304,002630.SZ,华西能源,电力设备,其他电源设备Ⅱ,火电设备
A股,630304,300105.SZ,龙源技术,电力设备,其他电源设备Ⅱ,火电设备
A股,630304,600202.SH,哈空调,电力设备,其他电源设备Ⅱ,火电设备
A股,630306,002851.SZ,麦格米特,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300376.SZ,易事特,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300593.SZ,新雷能,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,002518.SZ,科士达,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,002335.SZ,科华数据,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,002665.SZ,首航高科,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300870.SZ,欧陆通,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,002364.SZ,中恒电气,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300693.SZ,盛弘股份,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300820.SZ,英杰电气,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,002366.SZ,台海核电,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,600405.SH,动力源,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300153.SZ,科泰电源,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300713.SZ,英可瑞,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,688551.SH,科威尔,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630306,300491.SZ,通合科技,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
A股,630301,601727.SH,上海电气,电力设备,其他电源设备Ⅱ,综合电力设备商
A股,630301,600875.SH,东方电气,电力设备,其他电源设备Ⅱ,综合电力设备商
A股,630301,600475.SH,华光环能,电力设备,其他电源设备Ⅱ,综合电力设备商
A股,270103,688126.SH,沪硅产业-U,电子,半导体,半导体材料
A股,270103,605358.SH,立昂微,电子,半导体,半导体材料
A股,270103,002409.SZ,雅克科技,电子,半导体,半导体材料
A股,270103,600206.SH,有研新材,电子,半导体,半导体材料
A股,270103,300666.SZ,江丰电子,电子,半导体,半导体材料
A股,270103,003026.SZ,中晶科技,电子,半导体,半导体材料
A股,270103,688233.SH,神工股份,电子,半导体,半导体材料
A股,270103,688138.SH,清溢光电,电子,半导体,半导体材料
A股,270103,002119.SZ,康强电子,电子,半导体,半导体材料
A股,270103,300706.SZ,阿石创,电子,半导体,半导体材料
A股,270108,002371.SZ,北方华创,电子,半导体,半导体设备
A股,270108,688012.SH,中微公司,电子,半导体,半导体设备
A股,270108,688200.SH,华峰测控,电子,半导体,半导体设备
A股,270108,300604.SZ,长川科技,电子,半导体,半导体设备
A股,270108,603690.SH,至纯科技,电子,半导体,半导体设备
A股,270108,688037.SH,芯源微,电子,半导体,半导体设备
A股,270108,300812.SZ,易天股份,电子,半导体,半导体设备
A股,270108,003043.SZ,华亚智能,电子,半导体,半导体设备
A股,270102,600460.SH,士兰微,电子,半导体,分立器件
A股,270102,603290.SH,斯达半导,电子,半导体,分立器件
A股,270102,300373.SZ,扬杰科技,电子,半导体,分立器件
A股,270102,300623.SZ,捷捷微电,电子,半导体,分立器件
A股,270102,605111.SH,新洁能,电子,半导体,分立器件
A股,270102,002079.SZ,苏州固锝,电子,半导体,分立器件
A股,270102,600360.SH,华微电子,电子,半导体,分立器件
A股,270102,300046.SZ,台基股份,电子,半导体,分立器件
A股,270102,688689.SH,银河微电,电子,半导体,分立器件
A股,270102,300831.SZ,派瑞股份,电子,半导体,分立器件
A股,270107,600584.SH,长电科技,电子,半导体,集成电路封测
A股,270107,002185.SZ,华天科技,电子,半导体,集成电路封测
A股,270107,002156.SZ,通富微电,电子,半导体,集成电路封测
A股,270107,603005.SH,晶方科技,电子,半导体,集成电路封测
A股,270107,600667.SH,太极实业,电子,半导体,集成电路封测
A股,270107,688135.SH,利扬芯片,电子,半导体,集成电路封测
A股,270107,002077.SZ,大港股份,电子,半导体,集成电路封测
A股,270107,688216.SH,气派科技,电子,半导体,集成电路封测
A股,270106,688981.SH,中芯国际,电子,半导体,集成电路制造
A股,270106,688396.SH,华润微,电子,半导体,集成电路制造
A股,270106,300456.SZ,赛微电子,电子,半导体,集成电路制造
A股,270105,300782.SZ,卓胜微,电子,半导体,模拟芯片设计
A股,270105,603160.SH,汇顶科技,电子,半导体,模拟芯片设计
A股,270105,300661.SZ,圣邦股份,电子,半导体,模拟芯片设计
A股,270105,688536.SH,思瑞浦,电子,半导体,模拟芯片设计
A股,270105,688368.SH,晶丰明源,电子,半导体,模拟芯片设计
A股,270105,600171.SH,上海贝岭,电子,半导体,模拟芯片设计
A股,270105,300671.SZ,富满电子,电子,半导体,模拟芯片设计
A股,270105,688699.SH,明微电子,电子,半导体,模拟芯片设计
A股,270105,603068.SH,博通集成,电子,半导体,模拟芯片设计
A股,270105,688508.SH,芯朋微,电子,半导体,模拟芯片设计
A股,270105,688595.SH,芯海科技,电子,半导体,模拟芯片设计
A股,270105,688286.SH,敏芯股份,电子,半导体,模拟芯片设计
A股,270105,688601.SH,力芯微,电子,半导体,模拟芯片设计
A股,270104,603501.SH,韦尔股份,电子,半导体,数字芯片设计
A股,270104,603986.SH,兆易创新,电子,半导体,数字芯片设计
A股,270104,002049.SZ,紫光国微,电子,半导体,数字芯片设计
A股,270104,688008.SH,澜起科技,电子,半导体,数字芯片设计
A股,270104,688256.SH,寒武纪-U,电子,半导体,数字芯片设计
A股,270104,603893.SH,瑞芯微,电子,半导体,数字芯片设计
A股,270104,688099.SH,晶晨股份,电子,半导体,数字芯片设计
A股,270104,688608.SH,恒玄科技,电子,半导体,数字芯片设计
A股,270104,300223.SZ,北京君正,电子,半导体,数字芯片设计
A股,270104,002180.SZ,纳思达,电子,半导体,数字芯片设计
A股,270104,688521.SH,芯原股份-U,电子,半导体,数字芯片设计
A股,270104,300672.SZ,国科微,电子,半导体,数字芯片设计
A股,270104,300327.SZ,中颖电子,电子,半导体,数字芯片设计
A股,270104,300458.SZ,全志科技,电子,半导体,数字芯片设计
A股,270104,688018.SH,乐鑫科技,电子,半导体,数字芯片设计
A股,270104,300613.SZ,富瀚微,电子,半导体,数字芯片设计
A股,270104,300053.SZ,欧比特,电子,半导体,数字芯片设计
A股,270104,600198.SH,*ST大唐,电子,半导体,数字芯片设计
A股,270104,688123.SH,聚辰股份,电子,半导体,数字芯片设计
A股,270104,300077.SZ,国民技术,电子,半导体,数字芯片设计
A股,270104,688589.SH,力合微,电子,半导体,数字芯片设计
A股,270104,000670.SZ,*ST盈方,电子,半导体,数字芯片设计
A股,270601,300054.SZ,鼎龙股份,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,002643.SZ,万润股份,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,688106.SH,金宏气体,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300346.SZ,南大光电,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300236.SZ,上海新阳,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,688019.SH,安集科技,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300398.SZ,飞凯材料,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300655.SZ,晶瑞股份,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,688268.SH,华特气体,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300481.SZ,濮阳惠成,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300429.SZ,强力新材,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,688550.SH,瑞联新材,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300576.SZ,容大感光,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,002741.SZ,光华科技,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,603931.SH,格林达,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,603078.SH,江化微,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,002584.SZ,西陇科学,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300537.SZ,广信材料,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300637.SZ,扬帆新材,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,300446.SZ,*ST乐材,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270601,688359.SH,三孚新科,电子,电子化学品Ⅱ,电子化学品Ⅲ
A股,270302,600703.SH,三安光电,电子,光学光电子,LED
A股,270302,002745.SZ,木林森,电子,光学光电子,LED
A股,270302,300296.SZ,利亚德,电子,光学光电子,LED
A股,270302,300323.SZ,华灿光电,电子,光学光电子,LED
A股,270302,600363.SH,联创光电,电子,光学光电子,LED
A股,270302,300232.SZ,洲明科技,电子,光学光电子,LED
A股,270302,600651.SH,飞乐音响,电子,光学光电子,LED
A股,270302,300219.SZ,鸿利智汇,电子,光学光电子,LED
A股,270302,300303.SZ,聚飞光电,电子,光学光电子,LED
A股,270302,300708.SZ,聚灿光电,电子,光学光电子,LED
A股,270302,002449.SZ,国星光电,电子,光学光电子,LED
A股,270302,300102.SZ,乾照光电,电子,光学光电子,LED
A股,270302,300940.SZ,南极光,电子,光学光电子,LED
A股,270302,300632.SZ,光莆股份,电子,光学光电子,LED
A股,270302,603703.SH,盛洋科技,电子,光学光电子,LED
A股,270302,002983.SZ,芯瑞达,电子,光学光电子,LED
A股,270302,300889.SZ,爱克股份,电子,光学光电子,LED
A股,270302,300582.SZ,英飞特,电子,光学光电子,LED
A股,270302,300241.SZ,瑞丰光电,电子,光学光电子,LED
A股,270302,002654.SZ,万润科技,电子,光学光电子,LED
A股,270302,002587.SZ,奥拓电子,电子,光学光电子,LED
A股,270302,300752.SZ,隆利科技,电子,光学光电子,LED
A股,270302,603679.SH,华体科技,电子,光学光电子,LED
A股,270302,300162.SZ,雷曼光电,电子,光学光电子,LED
A股,270302,300389.SZ,艾比森,电子,光学光电子,LED
A股,270302,300301.SZ,长方集团,电子,光学光电子,LED
A股,270302,300808.SZ,久量股份,电子,光学光电子,LED
A股,270302,603685.SH,晨丰科技,电子,光学光电子,LED
A股,270302,300650.SZ,太龙照明,电子,光学光电子,LED
A股,270303,002456.SZ,欧菲光,电子,光学光电子,光学元件
A股,270303,002273.SZ,水晶光电,电子,光学光电子,光学元件
A股,270303,002036.SZ,联创电子,电子,光学光电子,光学元件
A股,270303,688127.SH,蓝特光学,电子,光学光电子,光学元件
A股,270303,002222.SZ,福晶科技,电子,光学光电子,光学元件
A股,270303,300566.SZ,激智科技,电子,光学光电子,光学元件
A股,270303,603297.SH,永新光学,电子,光学光电子,光学元件
A股,270303,688010.SH,福光股份,电子,光学光电子,光学元件
A股,270303,002962.SZ,五方光电,电子,光学光电子,光学元件
A股,270303,600071.SH,凤凰光学,电子,光学光电子,光学元件
A股,270303,003015.SZ,日久光电,电子,光学光电子,光学元件
A股,270303,300701.SZ,森霸传感,电子,光学光电子,光学元件
A股,270303,002808.SZ,恒久科技,电子,光学光电子,光学元件
A股,270303,688079.SH,美迪凯,电子,光学光电子,光学元件
A股,270303,688195.SH,腾景科技,电子,光学光电子,光学元件
A股,270301,000725.SZ,京东方A,电子,光学光电子,面板
A股,270301,000100.SZ,TCL科技,电子,光学光电子,面板
A股,270301,600707.SH,彩虹股份,电子,光学光电子,面板
A股,270301,000050.SZ,深天马A,电子,光学光电子,面板
A股,270301,688055.SH,龙腾光电,电子,光学光电子,面板
A股,270301,300088.SZ,长信科技,电子,光学光电子,面板
A股,270301,000727.SZ,冠捷科技,电子,光学光电子,面板
A股,270301,002387.SZ,维信诺,电子,光学光电子,面板
A股,270301,000413.SZ,东旭光电,电子,光学光电子,面板
A股,270301,002217.SZ,合力泰,电子,光学光电子,面板
A股,270301,002876.SZ,三利谱,电子,光学光电子,面板
A股,270301,002106.SZ,莱宝高科,电子,光学光电子,面板
A股,270301,000536.SZ,华映科技,电子,光学光电子,面板
A股,270301,688299.SH,长阳科技,电子,光学光电子,面板
A股,270301,002845.SZ,同兴达,电子,光学光电子,面板
A股,270301,600552.SH,凯盛科技,电子,光学光电子,面板
A股,270301,300331.SZ,苏大维格,电子,光学光电子,面板
A股,270301,688181.SH,八亿时空,电子,光学光电子,面板
A股,270301,002955.SZ,鸿合科技,电子,光学光电子,面板
A股,270301,300939.SZ,秋田微,电子,光学光电子,面板
A股,270301,000045.SZ,深纺织A,电子,光学光电子,面板
A股,270301,300909.SZ,汇创达,电子,光学光电子,面板
A股,270301,300120.SZ,经纬辉开,电子,光学光电子,面板
A股,270301,300128.SZ,锦富技术,电子,光学光电子,面板
A股,270301,300545.SZ,联得装备,电子,光学光电子,面板
A股,270301,002765.SZ,蓝黛科技,电子,光学光电子,面板
A股,270301,003019.SZ,宸展光电,电子,光学光电子,面板
A股,270301,605218.SH,伟时电子,电子,光学光电子,面板
A股,270301,002992.SZ,宝明科技,电子,光学光电子,面板
A股,270301,002289.SZ,宇顺电子,电子,光学光电子,面板
A股,270301,000020.SZ,深华发A,电子,光学光电子,面板
A股,270301,603773.SH,沃格光电,电子,光学光电子,面板
A股,270301,002952.SZ,亚世光电,电子,光学光电子,面板
A股,270301,300076.SZ,GQY视讯,电子,光学光电子,面板
A股,270301,600666.SH,ST瑞德,电子,光学光电子,面板
A股,270301,688538.SH,和辉光电-U,电子,光学光电子,面板
A股,270401,000062.SZ,深圳华强,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300390.SZ,天华超净,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002859.SZ,洁美科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002130.SZ,沃尔核材,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002724.SZ,海洋王,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,600751.SH,海航科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,600288.SH,大恒科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300516.SZ,久之洋,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,688093.SH,世华科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300184.SZ,力源信息,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002869.SZ,金溢科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300868.SZ,杰美特,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002161.SZ,远望谷,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002141.SZ,贤丰控股,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300493.SZ,润欣科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002922.SZ,伊戈尔,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002729.SZ,好利来,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300656.SZ,民德电子,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,000701.SZ,厦门信达,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,600353.SH,旭光电子,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,603933.SH,睿能科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,002388.SZ,新亚制程,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300736.SZ,百邦科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,688662.SH,富信科技,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300975.SZ,商络电子,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,300991.SZ,创益通,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,301031.SZ,中熔电气,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270401,688800.SH,瑞可达,电子,其他电子Ⅱ,其他电子Ⅲ
A股,270503,688036.SH,传音控股,电子,消费电子,品牌消费电子
A股,270503,300866.SZ,安克创新,电子,消费电子,品牌消费电子
